geotype,geoid,geoname,varname,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022,x2023
state,47,Tennessee,regulate,65.95,67.66,62.42,63.1,66.33,69.71,70.63,72.37,74.27,69.7,70.78,68.13,69.57,70.35
state,48,Texas,regulate,66.48,69.13,63.33,64.24,66.0,70.74,71.49,73.08,76.05,70.95,71.57,69.51,70.48,71.19
state,49,Utah,regulate,66.9,69.36,62.45,65.86,66.12,68.66,71.01,71.3,73.61,69.51,69.96,67.72,69.05,69.76
state,50,Vermont,regulate,73.76,71.51,74.0,71.88,74.2,78.62,78.19,79.98,81.12,77.25,77.63,75.71,76.32,76.62
state,51,Virginia,regulate,70.72,70.83,67.41,67.63,70.64,74.77,75.35,75.31,78.22,73.4,73.78,73.24,75.32,75.61
state,53,Washington,regulate,69.84,69.95,69.0,68.03,70.49,75.22,75.95,75.93,77.29,73.2,74.49,73.0,75.36,75.87
state,54,West Virginia,regulate,67.42,68.92,64.25,67.03,65.75,68.85,67.22,69.87,71.69,68.72,68.98,62.75,62.54,62.84
state,55,Wisconsin,regulate,71.08,70.21,70.11,69.58,70.54,75.17,75.51,76.55,78.5,74.09,73.65,72.36,73.73,74.02
state,56,Wyoming,regulate,65.19,68.32,61.55,68.34,65.62,65.96,66.21,66.78,71.15,68.44,66.47,62.29,62.73,63.07
state,1,Alabama,regulateOppose,,,,,30.0,,28.6,,23.31,31.16,28.1,30.46,31.59,30.99
state,2,Alaska,regulateOppose,,,,,32.0,,24.99,,22.15,30.2,26.58,28.31,28.93,28.4
state,4,Arizona,regulateOppose,,,,,26.0,,26.78,,21.59,28.73,26.41,26.77,27.48,26.81
state,5,Arkansas,regulateOppose,,,,,28.0,,28.59,,24.7,33.0,27.99,29.99,31.67,31.42
state,6,California,regulateOppose,,,,,19.0,,21.59,,17.93,24.15,22.12,23.52,24.21,23.7
state,8,Colorado,regulateOppose,,,,,23.0,,25.25,,20.82,27.68,25.58,26.8,25.88,25.26
state,9,Connecticut,regulateOppose,,,,,21.0,,21.81,,16.65,22.61,21.1,22.22,22.66,22.08
state,10,Delaware,regulateOppose,,,,,22.0,,23.03,,19.73,26.22,26.24,26.43,26.56,26.19
state,11,District of Columbia,regulateOppose,,,,,11.0,,12.54,,14.38,19.74,18.89,19.03,18.3,17.72
state,12,Florida,regulateOppose,,,,,24.0,,24.94,,20.01,26.81,25.01,25.64,26.08,25.59
state,13,Georgia,regulateOppose,,,,,25.0,,26.18,,20.35,26.9,26.13,26.79,27.79,27.36
state,15,Hawaii,regulateOppose,,,,,17.0,,17.07,,16.99,23.51,21.15,25.56,24.14,23.87
state,16,Idaho,regulateOppose,,,,,27.0,,28.79,,22.66,30.78,28.12,29.32,29.83,29.42
state,17,Illinois,regulateOppose,,,,,20.0,,20.12,,17.22,23.15,20.87,21.9,22.89,22.37
state,18,Indiana,regulateOppose,,,,,28.0,,27.81,,23.02,30.39,27.74,29.0,30.28,29.74
state,19,Iowa,regulateOppose,,,,,24.0,,23.81,,21.04,28.09,26.08,27.87,30.47,30.23
state,20,Kansas,regulateOppose,,,,,28.0,,28.67,,22.19,29.56,27.77,29.81,30.8,30.44
state,21,Kentucky,regulateOppose,,,,,30.0,,29.31,,24.49,32.71,30.39,32.1,33.19,32.41
state,22,Louisiana,regulateOppose,,,,,31.0,,27.61,,24.11,31.86,28.71,32.08,31.26,30.93
state,23,Maine,regulateOppose,,,,,24.0,,24.54,,20.74,27.49,26.58,27.44,26.63,26.0
state,24,Maryland,regulateOppose,,,,,19.0,,19.78,,16.2,21.83,19.92,20.93,21.92,21.61
state,25,Massachusetts,regulateOppose,,,,,21.0,,21.08,,16.17,21.93,20.1,21.07,21.17,20.5
state,26,Michigan,regulateOppose,,,,,22.0,,23.14,,18.67,25.49,23.54,24.52,24.07,23.85
state,27,Minnesota,regulateOppose,,,,,25.0,,24.13,,20.45,27.45,24.95,26.36,27.06,26.61
state,28,Mississippi,regulateOppose,,,,,26.0,,26.17,,21.75,29.27,26.37,27.63,29.98,29.5
state,29,Missouri,regulateOppose,,,,,25.0,,26.43,,22.38,29.86,27.1,29.06,30.44,30.04
state,30,Montana,regulateOppose,,,,,26.0,,25.89,,22.57,30.11,27.5,29.27,31.2,30.71
state,31,Nebraska,regulateOppose,,,,,28.0,,28.36,,23.03,30.6,27.22,29.39,31.15,30.99
state,32,Nevada,regulateOppose,,,,,22.0,,23.89,,21.31,28.3,26.25,27.21,28.14,27.67
state,33,New Hampshire,regulateOppose,,,,,24.0,,24.75,,19.8,26.57,24.07,24.8,25.45,24.99
state,34,New Jersey,regulateOppose,,,,,19.0,,18.67,,15.64,21.77,19.45,20.16,20.48,20.12
state,35,New Mexico,regulateOppose,,,,,24.0,,24.46,,21.71,28.31,26.78,27.88,29.9,29.41
state,36,New York,regulateOppose,,,,,17.0,,17.45,,14.24,19.74,18.26,19.24,19.89,19.35
state,37,North Carolina,regulateOppose,,,,,25.0,,24.32,,20.35,27.17,24.77,26.17,26.78,26.48
state,38,North Dakota,regulateOppose,,,,,32.0,,28.33,,25.88,33.73,31.65,35.13,37.82,37.6
state,39,Ohio,regulateOppose,,,,,25.0,,25.37,,21.07,27.91,25.34,27.02,27.33,26.93
state,40,Oklahoma,regulateOppose,,,,,32.0,,30.09,,26.25,34.87,31.27,32.75,33.48,33.14
state,41,Oregon,regulateOppose,,,,,21.0,,22.59,,20.16,27.7,25.65,26.4,25.62,25.12
state,42,Pennsylvania,regulateOppose,,,,,23.0,,22.81,,18.88,25.48,23.19,24.86,25.35,24.97
state,44,Rhode Island,regulateOppose,,,,,21.0,,22.85,,19.31,25.7,23.22,24.91,25.47,25.06
state,45,South Carolina,regulateOppose,,,,,25.0,,26.34,,21.35,28.18,26.67,27.89,29.75,29.55
state,46,South Dakota,regulateOppose,,,,,25.0,,26.33,,21.88,29.47,26.97,28.05,31.14,31.15
state,47,Tennessee,regulateOppose,,,,,28.0,,28.96,,22.82,30.67,28.19,29.39,30.43,29.65
state,48,Texas,regulateOppose,,,,,26.0,,27.85,,22.82,30.09,28.01,28.73,29.52,28.81
state,49,Utah,regulateOppose,,,,,30.0,,32.84,,22.98,30.72,28.44,30.01,30.96,30.24
state,50,Vermont,regulateOppose,,,,,20.0,,20.67,,17.47,23.45,22.13,23.08,23.68,23.38
state,51,Virginia,regulateOppose,,,,,22.0,,22.7,,18.73,25.18,22.9,24.05,24.68,24.39
state,53,Washington,regulateOppose,,,,,21.0,,22.5,,19.24,26.47,23.81,24.82,24.64,24.13
state,54,West Virginia,regulateOppose,,,,,33.0,,29.82,,26.79,34.64,31.79,35.77,37.47,37.16
state,55,Wisconsin,regulateOppose,,,,,23.0,,23.69,,19.38,26.21,24.69,25.73,26.28,25.98
state,56,Wyoming,regulateOppose,,,,,36.0,,31.14,,27.51,35.6,31.2,35.22,37.28,36.93
state,1,Alabama,supportrps,,,,,55.0,,60.26,,57.11,55.48,58.39,57.44,,
state,2,Alaska,supportrps,,,,,52.0,,62.63,,58.65,56.57,59.22,58.29,,
state,4,Arizona,supportrps,,,,,61.0,,64.86,,63.23,61.17,63.27,63.84,,
state,5,Arkansas,supportrps,,,,,56.0,,60.85,,58.27,57.13,59.65,59.71,,
state,6,California,supportrps,,,,,66.0,,68.97,,66.34,65.85,69.0,68.41,,
state,8,Colorado,supportrps,,,,,63.0,,66.48,,63.9,62.42,64.72,64.15,,
state,9,Connecticut,supportrps,,,,,67.0,,69.37,,68.03,68.06,70.11,70.03,,
state,10,Delaware,supportrps,,,,,63.0,,67.35,,63.67,63.23,65.44,65.54,,
state,11,District of Columbia,supportrps,,,,,74.0,,78.43,,70.78,70.66,72.91,71.44,,
state,12,Florida,supportrps,,,,,62.0,,66.05,,64.16,62.49,64.72,64.0,,
state,13,Georgia,supportrps,,,,,60.0,,63.27,,60.54,60.23,62.83,63.14,,
state,15,Hawaii,supportrps,,,,,67.0,,72.64,,68.53,67.22,69.7,64.33,,
state,16,Idaho,supportrps,,,,,58.0,,61.81,,60.54,58.45,59.75,60.0,,
state,17,Illinois,supportrps,,,,,63.0,,68.7,,66.02,64.87,67.57,67.15,,
state,18,Indiana,supportrps,,,,,56.0,,62.14,,58.96,57.34,60.0,59.59,,
state,19,Iowa,supportrps,,,,,63.0,,65.56,,61.62,61.37,63.51,64.04,,
state,20,Kansas,supportrps,,,,,60.0,,62.97,,61.63,61.64,63.79,62.99,,
state,21,Kentucky,supportrps,,,,,55.0,,59.22,,56.04,53.61,56.04,55.42,,
state,22,Louisiana,supportrps,,,,,53.0,,62.1,,59.47,58.3,60.51,57.45,,
state,23,Maine,supportrps,,,,,65.0,,67.03,,63.82,63.72,65.79,64.89,,
state,24,Maryland,supportrps,,,,,64.0,,69.76,,66.52,66.45,69.17,69.52,,
state,25,Massachusetts,supportrps,,,,,68.0,,71.07,,69.71,69.23,71.32,70.46,,
state,26,Michigan,supportrps,,,,,60.0,,66.62,,64.83,64.05,66.21,65.67,,
state,27,Minnesota,supportrps,,,,,63.0,,67.22,,64.64,64.46,66.62,66.81,,
state,28,Mississippi,supportrps,,,,,58.0,,62.42,,58.97,57.46,60.54,61.24,,
state,29,Missouri,supportrps,,,,,62.0,,64.24,,61.49,61.7,64.03,63.55,,
state,30,Montana,supportrps,,,,,57.0,,62.74,,58.45,55.84,57.59,58.25,,
state,31,Nebraska,supportrps,,,,,60.0,,62.29,,59.73,59.58,62.28,62.23,,
state,32,Nevada,supportrps,,,,,62.0,,66.25,,62.47,61.24,63.71,63.16,,
state,33,New Hampshire,supportrps,,,,,64.0,,67.43,,65.95,64.76,66.73,67.33,,
state,34,New Jersey,supportrps,,,,,64.0,,69.73,,67.68,66.0,68.47,68.73,,
state,35,New Mexico,supportrps,,,,,61.0,,65.77,,61.78,60.3,63.35,63.16,,
state,36,New York,supportrps,,,,,67.0,,70.53,,67.61,66.95,69.36,68.73,,
state,37,North Carolina,supportrps,,,,,60.0,,65.26,,62.32,61.36,63.87,63.76,,
state,38,North Dakota,supportrps,,,,,53.0,,59.99,,54.03,53.13,55.84,54.01,,
state,39,Ohio,supportrps,,,,,58.0,,64.59,,61.83,61.19,63.88,62.96,,
state,40,Oklahoma,supportrps,,,,,55.0,,59.98,,57.83,55.79,57.57,56.95,,
state,41,Oregon,supportrps,,,,,64.0,,66.86,,63.89,62.72,65.12,64.67,,
state,42,Pennsylvania,supportrps,,,,,60.0,,64.85,,61.81,60.56,63.71,63.42,,
state,44,Rhode Island,supportrps,,,,,67.0,,69.52,,66.38,66.56,69.24,67.74,,
state,45,South Carolina,supportrps,,,,,57.0,,64.49,,61.43,59.64,61.62,62.04,,
state,46,South Dakota,supportrps,,,,,62.0,,63.51,,60.97,60.7,62.44,63.98,,
state,47,Tennessee,supportrps,,,,,58.0,,61.19,,58.91,57.25,59.95,60.24,,
state,48,Texas,supportrps,,,,,60.0,,63.86,,62.39,60.98,63.27,63.59,,
state,49,Utah,supportrps,,,,,57.0,,57.25,,57.65,56.25,58.42,58.38,,
state,50,Vermont,supportrps,,,,,68.0,,70.38,,67.33,67.51,69.75,69.81,,
state,51,Virginia,supportrps,,,,,61.0,,66.8,,64.32,63.6,66.05,66.24,,
state,53,Washington,supportrps,,,,,65.0,,67.38,,65.13,63.46,66.23,66.09,,
state,54,West Virginia,supportrps,,,,,49.0,,56.45,,50.0,48.38,51.15,48.19,,
state,55,Wisconsin,supportrps,,,,,60.0,,65.69,,63.11,62.09,64.36,64.67,,
state,56,Wyoming,supportrps,,,,,48.0,,55.91,,49.96,47.38,50.14,48.16,,
state,1,Alabama,supportrpsOppose,,,,,44.0,,39.51,,40.89,44.27,40.98,42.06,,
state,2,Alaska,supportrpsOppose,,,,,47.0,,35.58,,37.96,42.36,39.29,40.42,,
state,4,Arizona,supportrpsOppose,,,,,38.0,,33.96,,34.23,38.12,35.75,35.11,,
state,5,Arkansas,supportrpsOppose,,,,,43.0,,37.95,,38.86,42.46,39.56,39.24,,
state,6,California,supportrpsOppose,,,,,32.0,,29.41,,30.76,33.13,29.8,30.33,,
state,8,Colorado,supportrpsOppose,,,,,37.0,,33.08,,33.94,37.38,34.78,35.49,,
state,9,Connecticut,supportrpsOppose,,,,,33.0,,29.22,,29.44,31.46,29.07,29.15,,
state,10,Delaware,supportrpsOppose,,,,,37.0,,32.54,,34.38,36.47,34.54,34.29,,
state,11,District of Columbia,supportrpsOppose,,,,,25.0,,21.08,,26.29,28.28,26.47,27.94,,
state,12,Florida,supportrpsOppose,,,,,37.0,,32.57,,32.7,36.34,33.74,34.35,,
state,13,Georgia,supportrpsOppose,,,,,39.0,,36.19,,36.94,39.41,37.16,36.6,,
state,15,Hawaii,supportrpsOppose,,,,,30.0,,25.13,,28.18,31.26,28.37,34.19,,
state,16,Idaho,supportrpsOppose,,,,,41.0,,35.87,,35.98,40.45,38.63,38.41,,
state,17,Illinois,supportrpsOppose,,,,,35.0,,29.49,,31.21,34.37,31.4,31.74,,
state,18,Indiana,supportrpsOppose,,,,,44.0,,36.39,,37.99,41.79,38.88,39.37,,
state,19,Iowa,supportrpsOppose,,,,,36.0,,32.56,,35.12,37.38,34.82,34.06,,
state,20,Kansas,supportrpsOppose,,,,,39.0,,34.93,,34.8,36.95,34.58,35.37,,
state,21,Kentucky,supportrpsOppose,,,,,44.0,,40.53,,41.81,46.05,43.32,44.01,,
state,22,Louisiana,supportrpsOppose,,,,,46.0,,36.86,,38.09,41.43,39.04,42.25,,
state,23,Maine,supportrpsOppose,,,,,35.0,,32.75,,33.99,36.3,34.48,35.06,,
state,24,Maryland,supportrpsOppose,,,,,34.0,,29.03,,30.82,32.86,29.77,29.63,,
state,25,Massachusetts,supportrpsOppose,,,,,32.0,,27.33,,27.76,30.22,27.99,28.82,,
state,26,Michigan,supportrpsOppose,,,,,38.0,,31.7,,31.97,34.82,32.25,33.05,,
state,27,Minnesota,supportrpsOppose,,,,,36.0,,31.18,,32.28,34.28,31.67,31.4,,
state,28,Mississippi,supportrpsOppose,,,,,40.0,,36.59,,38.67,41.93,38.48,37.75,,
state,29,Missouri,supportrpsOppose,,,,,37.0,,33.49,,34.33,36.56,33.87,34.25,,
state,30,Montana,supportrpsOppose,,,,,43.0,,35.88,,39.34,44.0,41.4,40.75,,
state,31,Nebraska,supportrpsOppose,,,,,38.0,,35.76,,36.83,39.29,36.22,36.13,,
state,32,Nevada,supportrpsOppose,,,,,37.0,,32.79,,35.21,38.42,35.77,36.15,,
state,33,New Hampshire,supportrpsOppose,,,,,36.0,,31.23,,31.76,34.92,32.44,31.77,,
state,34,New Jersey,supportrpsOppose,,,,,34.0,,28.36,,29.34,32.76,29.73,29.65,,
state,35,New Mexico,supportrpsOppose,,,,,39.0,,34.01,,36.5,39.7,36.54,36.55,,
state,36,New York,supportrpsOppose,,,,,31.0,,28.06,,29.09,31.8,29.41,29.92,,
state,37,North Carolina,supportrpsOppose,,,,,39.0,,33.28,,34.99,37.91,35.11,35.19,,
state,38,North Dakota,supportrpsOppose,,,,,46.0,,39.08,,43.25,46.3,43.52,45.17,,
state,39,Ohio,supportrpsOppose,,,,,40.0,,34.28,,35.41,38.2,35.25,36.21,,
state,40,Oklahoma,supportrpsOppose,,,,,44.0,,38.49,,39.11,43.38,41.26,41.88,,
state,41,Oregon,supportrpsOppose,,,,,34.0,,31.51,,32.87,36.13,33.72,34.33,,
state,42,Pennsylvania,supportrpsOppose,,,,,39.0,,34.18,,35.55,38.89,35.45,35.82,,
state,44,Rhode Island,supportrpsOppose,,,,,32.0,,29.97,,31.34,33.15,30.25,31.89,,
state,45,South Carolina,supportrpsOppose,,,,,41.0,,33.97,,35.97,39.57,37.34,36.9,,
state,46,South Dakota,supportrpsOppose,,,,,37.0,,33.51,,34.68,37.42,35.23,33.39,,
state,47,Tennessee,supportrpsOppose,,,,,41.0,,38.27,,38.41,42.19,39.28,39.0,,
state,48,Texas,supportrpsOppose,,,,,39.0,,34.82,,34.95,38.31,35.97,35.64,,
state,49,Utah,supportrpsOppose,,,,,42.0,,41.98,,40.05,43.67,41.58,41.32,,
state,50,Vermont,supportrpsOppose,,,,,32.0,,29.35,,30.95,32.67,30.33,30.0,,
state,51,Virginia,supportrpsOppose,,,,,37.0,,31.72,,32.9,35.6,32.89,32.82,,
state,53,Washington,supportrpsOppose,,,,,34.0,,31.27,,31.94,35.67,32.63,32.9,,
state,54,West Virginia,supportrpsOppose,,,,,50.0,,44.15,,48.5,52.14,49.12,52.26,,
state,55,Wisconsin,supportrpsOppose,,,,,39.0,,33.27,,34.36,37.34,34.87,34.51,,
state,56,Wyoming,supportrpsOppose,,,,,52.0,,43.71,,48.35,53.28,49.97,52.1,,
state,1,Alabama,taxdividend,,,,,41.0,,,,,,,,,
state,2,Alaska,taxdividend,,,,,41.0,,,,,,,,,
state,4,Arizona,taxdividend,,,,,42.0,,,,,,,,,
state,5,Arkansas,taxdividend,,,,,42.0,,,,,,,,,
state,6,California,taxdividend,,,,,47.0,,,,,,,,,
state,8,Colorado,taxdividend,,,,,44.0,,,,,,,,,
state,9,Connecticut,taxdividend,,,,,45.0,,,,,,,,,
state,10,Delaware,taxdividend,,,,,44.0,,,,,,,,,
state,11,District of Columbia,taxdividend,,,,,54.0,,,,,,,,,
state,12,Florida,taxdividend,,,,,43.0,,,,,,,,,
state,13,Georgia,taxdividend,,,,,43.0,,,,,,,,,
state,15,Hawaii,taxdividend,,,,,51.0,,,,,,,,,
state,16,Idaho,taxdividend,,,,,44.0,,,,,,,,,
state,17,Illinois,taxdividend,,,,,49.0,,,,,,,,,
state,18,Indiana,taxdividend,,,,,42.0,,,,,,,,,
state,19,Iowa,taxdividend,,,,,45.0,,,,,,,,,
state,20,Kansas,taxdividend,,,,,43.0,,,,,,,,,
state,21,Kentucky,taxdividend,,,,,40.0,,,,,,,,,
state,22,Louisiana,taxdividend,,,,,41.0,,,,,,,,,
state,23,Maine,taxdividend,,,,,39.0,,,,,,,,,
state,24,Maryland,taxdividend,,,,,49.0,,,,,,,,,
state,25,Massachusetts,taxdividend,,,,,43.0,,,,,,,,,
state,26,Michigan,taxdividend,,,,,46.0,,,,,,,,,
state,27,Minnesota,taxdividend,,,,,43.0,,,,,,,,,
state,28,Mississippi,taxdividend,,,,,44.0,,,,,,,,,
state,29,Missouri,taxdividend,,,,,43.0,,,,,,,,,
state,30,Montana,taxdividend,,,,,45.0,,,,,,,,,
state,31,Nebraska,taxdividend,,,,,43.0,,,,,,,,,
state,32,Nevada,taxdividend,,,,,46.0,,,,,,,,,
state,33,New Hampshire,taxdividend,,,,,43.0,,,,,,,,,
state,34,New Jersey,taxdividend,,,,,49.0,,,,,,,,,
state,35,New Mexico,taxdividend,,,,,44.0,,,,,,,,,
state,36,New York,taxdividend,,,,,52.0,,,,,,,,,
state,37,North Carolina,taxdividend,,,,,43.0,,,,,,,,,
state,38,North Dakota,taxdividend,,,,,42.0,,,,,,,,,
state,39,Ohio,taxdividend,,,,,43.0,,,,,,,,,
state,40,Oklahoma,taxdividend,,,,,39.0,,,,,,,,,
state,41,Oregon,taxdividend,,,,,44.0,,,,,,,,,
state,42,Pennsylvania,taxdividend,,,,,46.0,,,,,,,,,
state,44,Rhode Island,taxdividend,,,,,43.0,,,,,,,,,
state,45,South Carolina,taxdividend,,,,,45.0,,,,,,,,,
state,46,South Dakota,taxdividend,,,,,45.0,,,,,,,,,
state,47,Tennessee,taxdividend,,,,,41.0,,,,,,,,,
state,48,Texas,taxdividend,,,,,43.0,,,,,,,,,
state,49,Utah,taxdividend,,,,,41.0,,,,,,,,,
state,50,Vermont,taxdividend,,,,,43.0,,,,,,,,,
state,51,Virginia,taxdividend,,,,,47.0,,,,,,,,,
state,53,Washington,taxdividend,,,,,44.0,,,,,,,,,
state,54,West Virginia,taxdividend,,,,,39.0,,,,,,,,,
state,55,Wisconsin,taxdividend,,,,,46.0,,,,,,,,,
state,56,Wyoming,taxdividend,,,,,40.0,,,,,,,,,
state,1,Alabama,taxdividendOppose,,,,,26.0,,,,,,,,,
state,2,Alaska,taxdividendOppose,,,,,26.0,,,,,,,,,
state,4,Arizona,taxdividendOppose,,,,,24.0,,,,,,,,,
state,5,Arkansas,taxdividendOppose,,,,,24.0,,,,,,,,,
state,6,California,taxdividendOppose,,,,,23.0,,,,,,,,,
state,8,Colorado,taxdividendOppose,,,,,26.0,,,,,,,,,
state,9,Connecticut,taxdividendOppose,,,,,26.0,,,,,,,,,
state,10,Delaware,taxdividendOppose,,,,,27.0,,,,,,,,,
state,11,District of Columbia,taxdividendOppose,,,,,22.0,,,,,,,,,
state,12,Florida,taxdividendOppose,,,,,25.0,,,,,,,,,
state,13,Georgia,taxdividendOppose,,,,,24.0,,,,,,,,,
state,15,Hawaii,taxdividendOppose,,,,,22.0,,,,,,,,,
state,16,Idaho,taxdividendOppose,,,,,22.0,,,,,,,,,
state,17,Illinois,taxdividendOppose,,,,,23.0,,,,,,,,,
state,18,Indiana,taxdividendOppose,,,,,29.0,,,,,,,,,
state,19,Iowa,taxdividendOppose,,,,,26.0,,,,,,,,,
state,20,Kansas,taxdividendOppose,,,,,26.0,,,,,,,,,
state,21,Kentucky,taxdividendOppose,,,,,28.0,,,,,,,,,
state,22,Louisiana,taxdividendOppose,,,,,26.0,,,,,,,,,
state,23,Maine,taxdividendOppose,,,,,31.0,,,,,,,,,
state,24,Maryland,taxdividendOppose,,,,,22.0,,,,,,,,,
state,25,Massachusetts,taxdividendOppose,,,,,27.0,,,,,,,,,
state,26,Michigan,taxdividendOppose,,,,,26.0,,,,,,,,,
state,27,Minnesota,taxdividendOppose,,,,,28.0,,,,,,,,,
state,28,Mississippi,taxdividendOppose,,,,,22.0,,,,,,,,,
state,29,Missouri,taxdividendOppose,,,,,26.0,,,,,,,,,
state,30,Montana,taxdividendOppose,,,,,25.0,,,,,,,,,
state,31,Nebraska,taxdividendOppose,,,,,25.0,,,,,,,,,
state,32,Nevada,taxdividendOppose,,,,,24.0,,,,,,,,,
state,33,New Hampshire,taxdividendOppose,,,,,28.0,,,,,,,,,
state,34,New Jersey,taxdividendOppose,,,,,21.0,,,,,,,,,
state,35,New Mexico,taxdividendOppose,,,,,27.0,,,,,,,,,
state,36,New York,taxdividendOppose,,,,,18.0,,,,,,,,,
state,37,North Carolina,taxdividendOppose,,,,,25.0,,,,,,,,,
state,38,North Dakota,taxdividendOppose,,,,,31.0,,,,,,,,,
state,39,Ohio,taxdividendOppose,,,,,27.0,,,,,,,,,
state,40,Oklahoma,taxdividendOppose,,,,,27.0,,,,,,,,,
state,41,Oregon,taxdividendOppose,,,,,25.0,,,,,,,,,
state,42,Pennsylvania,taxdividendOppose,,,,,24.0,,,,,,,,,
state,44,Rhode Island,taxdividendOppose,,,,,28.0,,,,,,,,,
state,45,South Carolina,taxdividendOppose,,,,,23.0,,,,,,,,,
state,46,South Dakota,taxdividendOppose,,,,,24.0,,,,,,,,,
state,47,Tennessee,taxdividendOppose,,,,,25.0,,,,,,,,,
state,48,Texas,taxdividendOppose,,,,,24.0,,,,,,,,,
state,49,Utah,taxdividendOppose,,,,,25.0,,,,,,,,,
state,50,Vermont,taxdividendOppose,,,,,29.0,,,,,,,,,
state,51,Virginia,taxdividendOppose,,,,,23.0,,,,,,,,,
state,53,Washington,taxdividendOppose,,,,,25.0,,,,,,,,,
state,54,West Virginia,taxdividendOppose,,,,,30.0,,,,,,,,,
state,55,Wisconsin,taxdividendOppose,,,,,26.0,,,,,,,,,
state,56,Wyoming,taxdividendOppose,,,,,29.0,,,,,,,,,
state,1,Alabama,teachgw,,,,,,,75.43,,76.74,73.63,75.11,73.86,71.52,71.74
state,2,Alaska,teachgw,,,,,,,74.89,,77.29,74.56,75.95,76.01,73.88,73.07
state,4,Arizona,teachgw,,,,,,,76.6,,77.12,75.42,76.65,77.13,74.13,73.48
state,5,Arkansas,teachgw,,,,,,,74.93,,76.41,73.55,75.82,74.95,71.5,71.19
state,6,California,teachgw,,,,,,,81.9,,82.25,80.49,81.49,81.15,79.05,78.4
state,8,Colorado,teachgw,,,,,,,77.4,,77.67,75.77,76.88,76.91,76.01,75.44
state,9,Connecticut,teachgw,,,,,,,81.32,,82.58,79.9,80.41,80.43,79.27,79.28
state,10,Delaware,teachgw,,,,,,,78.88,,78.23,76.25,76.26,77.16,74.82,74.96
state,11,District of Columbia,teachgw,,,,,,,85.02,,84.4,83.62,83.97,85.54,83.94,83.26
state,12,Florida,teachgw,,,,,,,78.16,,78.42,76.73,78.05,78.15,75.87,75.59
state,13,Georgia,teachgw,,,,,,,78.36,,78.66,76.54,77.02,77.67,74.78,74.13
state,15,Hawaii,teachgw,,,,,,,81.41,,83.05,80.4,81.41,77.46,79.44,78.45
state,16,Idaho,teachgw,,,,,,,75.91,,79.28,76.47,76.49,74.41,72.5,71.86
state,17,Illinois,teachgw,,,,,,,79.06,,79.1,76.75,78.6,79.48,76.5,75.96
state,18,Indiana,teachgw,,,,,,,72.11,,71.69,69.16,71.44,71.81,67.91,68.04
state,19,Iowa,teachgw,,,,,,,74.26,,75.11,71.48,72.83,74.86,70.73,71.45
state,20,Kansas,teachgw,,,,,,,74.31,,75.55,72.7,73.43,73.16,70.63,70.8
state,21,Kentucky,teachgw,,,,,,,72.23,,73.11,70.01,70.93,70.5,67.09,67.36
state,22,Louisiana,teachgw,,,,,,,76.46,,77.26,74.63,75.66,73.97,72.31,72.49
state,23,Maine,teachgw,,,,,,,75.82,,75.19,73.19,73.75,73.76,72.38,72.64
state,24,Maryland,teachgw,,,,,,,82.47,,82.67,80.47,82.01,83.46,81.85,81.94
state,25,Massachusetts,teachgw,,,,,,,81.09,,81.34,79.16,80.33,80.58,79.37,78.8
state,26,Michigan,teachgw,,,,,,,78.56,,79.55,76.59,77.25,77.13,75.93,76.55
state,27,Minnesota,teachgw,,,,,,,75.4,,75.35,72.69,74.66,76.08,74.01,74.21
state,28,Mississippi,teachgw,,,,,,,77.77,,78.86,75.86,77.28,77.27,73.77,73.82
state,29,Missouri,teachgw,,,,,,,74.34,,74.84,72.32,74.11,74.18,71.13,71.13
state,30,Montana,teachgw,,,,,,,73.44,,75.56,71.93,73.0,73.71,70.38,70.28
state,31,Nebraska,teachgw,,,,,,,72.6,,73.69,70.84,73.19,73.17,70.22,70.34
state,32,Nevada,teachgw,,,,,,,77.01,,77.14,75.32,76.7,77.18,74.27,74.2
state,33,New Hampshire,teachgw,,,,,,,77.11,,77.69,74.93,76.53,76.56,74.96,75.02
state,34,New Jersey,teachgw,,,,,,,81.49,,82.79,80.61,81.95,82.26,80.92,80.63
state,35,New Mexico,teachgw,,,,,,,75.71,,74.6,73.1,74.9,76.51,72.29,72.66
state,36,New York,teachgw,,,,,,,83.02,,84.57,82.68,83.31,83.66,81.74,80.61
state,37,North Carolina,teachgw,,,,,,,78.07,,78.48,76.14,77.9,78.19,76.53,76.5
state,38,North Dakota,teachgw,,,,,,,66.57,,67.06,63.54,65.3,66.96,61.79,62.59
state,39,Ohio,teachgw,,,,,,,75.88,,76.01,73.4,75.34,74.65,72.34,72.34
state,40,Oklahoma,teachgw,,,,,,,72.43,,74.34,71.48,72.3,71.04,67.77,67.47
state,41,Oregon,teachgw,,,,,,,78.69,,79.16,77.33,77.67,77.37,76.09,75.5
state,42,Pennsylvania,teachgw,,,,,,,77.76,,78.54,75.98,77.69,76.79,75.23,74.53
state,44,Rhode Island,teachgw,,,,,,,78.34,,77.46,75.69,77.89,77.17,75.47,75.46
state,45,South Carolina,teachgw,,,,,,,77.42,,78.37,75.69,76.61,76.75,73.61,73.39
state,46,South Dakota,teachgw,,,,,,,74.08,,76.82,73.28,74.12,74.72,70.48,70.13
state,47,Tennessee,teachgw,,,,,,,76.25,,77.96,75.15,75.79,74.0,71.43,70.44
